"FileSize","IsLogFull","LastAccessTime","LastWriteTime","OldestRecordNumber","RecordCount","LogName","LogType","LogIsolation","IsEnabled","IsClassicLog","SecurityDescriptor","LogFilePath","MaximumSizeInBytes","LogMode","OwningProviderName","ProviderNames","ProviderLevel","ProviderKeywords","ProviderBufferSize","ProviderMinimumNumberOfBuffers","ProviderMaximumNumberOfBuffers","ProviderLatency","ProviderControlGuid"
"1052672","False","3/25/2024 3:26:30 PM","3/25/2024 3:26:30 PM","417","1974","Microsoft-Windows-Dhcp-Client/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx","1052672","Circular","Microsoft-Windows-Dhcp-Client","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DeviceUpdateAgent/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceUpdateAgent%4Operational.evtx","1052672","Circular","Microsoft-Windows-DeviceUpdateAgent","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DeviceSync/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceSync%4Operational.evtx","1052672","Circular","Microsoft-Windows-DeviceSync","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 1:13:58 PM","3/25/2024 1:13:58 PM","1","345","Microsoft-Windows-DeviceSetupManager/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceSetupManager%4Operational.evtx","1052672","Circular","Microsoft-Windows-DeviceSetupManager","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 3:27:20 PM","3/25/2024 3:27:20 PM","7776","2321","Microsoft-Windows-DeviceSetupManager/Admin","Administrative","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceSetupManager%4Admin.evtx","1052672","Circular","Microsoft-Windows-DeviceSetupManager","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Devices-Background/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Devices-Background%4Operational.evtx","1052672","Circular","Microsoft-Windows-Devices-Background","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 2:53:58 PM","3/25/2024 2:53:58 PM","1","1191","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Operational.evtx","1052672","Circular","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider/Autopilot","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Autopilot.evtx","1052672","Circular","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 1:12:27 PM","9/4/2023 12:32:36 PM","1","603","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Admin.evtx","1052672","Circular","Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DeviceGuard/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DeviceGuard%4Operational.evtx","1052672","Circular","Microsoft-Windows-DeviceGuard","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DateTimeControlPanel/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DateTimeControlPanel%4Operational.evtx","1052672","Circular","Microsoft-Windows-DateTimeControlPanel","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DataIntegrityScan/CrashRecovery","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DataIntegrityScan%4CrashRecovery.evtx","1052672","Circular","Microsoft-Windows-DataIntegrityScan","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DataIntegrityScan/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DataIntegrityScan%4Admin.evtx","1052672","Circular","Microsoft-Windows-DataIntegrityScan","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-DAL-Provider/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-DAL-Provider%4Operational.evtx","1052672","Circular","Microsoft-Windows-DAL-Provider","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 3:30:57 PM","3/25/2024 3:27:55 PM","7450","1485","Microsoft-Windows-Crypto-NCrypt/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x7;;;BA)(A;;0x2;;;AU)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-NCrypt%4Operational.evtx","1052672","Circular","Microsoft-Windows-Crypto-NCrypt","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Crypto-NCrypt/CertInUse","Operational","Application","True","False","O:BAG:SYD:(A;;0x7;;;BA)(A;;0x2;;;AU)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-NCrypt%4CertInUse.evtx","1052672","Circular","Microsoft-Windows-Crypto-NCrypt","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 3:25:02 PM","3/25/2024 3:25:02 PM","2161","2344","Microsoft-Windows-Crypto-DPAPI/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Operational.evtx","1052672","Circular","Microsoft-Windows-Crypto-DPAPI","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Crypto-DPAPI/Debug","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Debug.evtx","1052672","Circular","Microsoft-Windows-Crypto-DPAPI","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Crypto-DPAPI/BackUpKeySvc","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4BackUpKeySvc.evtx","1052672","Circular","Microsoft-Windows-Crypto-DPAPI","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Crashdump/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Crashdump%4Operational.evtx","1052672","Circular","Microsoft-Windows-Crashdump","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-CorruptedFileRecovery-Server/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CorruptedFileRecovery-Server%4Operational.evtx","1052672","Circular","Microsoft-Windows-CorruptedFileRecovery-Server","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-CorruptedFileRecovery-Client/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CorruptedFileRecovery-Client%4Operational.evtx","1052672","Circular","Microsoft-Windows-CorruptedFileRecovery-Client","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-CoreSystem-SmsRouter-Events/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CoreSystem-SmsRouter-Events%4Operational.evtx","1052672","Circular","Microsoft-Windows-CoreSystem-SmsRouter","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-CoreApplication/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CoreApplication%4Operational.evtx","1052672","Circular","Microsoft-Windows-Immersive-Shell-API","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/25/2024 12:23:22 PM","1","87","Microsoft-Windows-Containers-Wcifs/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Containers-Wcifs%4Operational.evtx","1052672","Circular","Microsoft-Windows-Containers-Wcifs","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/25/2024 12:23:22 PM","1","87","Microsoft-Windows-Containers-BindFlt/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Containers-BindFlt%4Operational.evtx","1052672","Circular","Microsoft-Windows-Containers-BindFlt","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Compat-Appraiser/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Compat-Appraiser%4Operational.evtx","1052672","Circular","Microsoft-Windows-Compat-Appraiser","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 3:24:58 PM","3/25/2024 3:24:58 PM","466028","1397","Microsoft-Windows-CodeIntegrity/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CodeIntegrity%4Operational.evtx","1052672","Circular","Microsoft-Windows-CodeIntegrity","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 1:12:27 PM","3/25/2024 12:43:22 PM","1923","1937","Microsoft-Windows-CloudStore/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CloudStore%4Operational.evtx","1052672","Circular","Microsoft-Windows-CloudStore","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/24/2024 10:52:41 PM","1","123","Microsoft-Windows-CloudStore/Initialization","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CloudStore%4Initialization.evtx","1052672","Circular","Microsoft-Windows-CloudStore","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-CloudStore/Debug","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CloudStore%4Debug.evtx","10485760","Circular","Microsoft-Windows-CloudStore","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 1:12:27 PM","2/4/2024 1:18:36 PM","1","833","Microsoft-Windows-CloudRestoreLauncher/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CloudRestoreLauncher%4Operational.evtx","1052672","Circular","Microsoft-Windows-CloudRestoreLauncher","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Cleanmgr/Diagnostic","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Cleanmgr%4Diagnostic.evtx","8388608","Circular","Microsoft-Windows-Cleanmgr","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-CertPoleEng/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertPoleEng%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertPolEng","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-CertificateServicesClient-Lifecycle-User/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertificateServicesClient-Lifecycle-User%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertificateServicesClient-Lifecycle-User","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:57 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-CertificateServicesClient-Lifecycle-System/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertificateServicesClient-Lifecycle-System%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertificateServicesClient-Lifecycle-System","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-CertificateServicesClient-CredentialRoaming/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CertificateServicesClient-CredentialRoaming%4Operational.evtx","1052672","Circular","Microsoft-Windows-CertificateServicesClient-CredentialRoaming","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-CAPI2/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x7;;;BA)(A;;0x2;;;AU)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-CAPI2%4Operational.evtx","1052672","Circular","Microsoft-Windows-CAPI2","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-Bluetooth-Policy/Operational","Operational","System","False","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Bluetooth-Policy%4Operational.evtx","1052672","Circular","Microsoft-Windows-Bluetooth-Policy","System.String[]",,,"64","0","16","1000",
